#SampleID	Original_SampleID	Bd_inhibition	Host-species	Life-stage	Region	Study	RDP2.3_taxonomy	RDP_confidence	Uclust_taxonomy	Uclust_confidence	GenBank_accession	Mariannaea_inhibition	Rhizomucor_inhibition
Bufotyphonius-inhibitory_19	Panama192C	inhibitory	Bufotyphonius	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	1			
Bufotyphonius-inhibitory_20	Panama192D	inhibitory	Bufotyphonius	Adult	Panama	9	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Chryseobacterium	1	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__	1			
Bufotyphonius-inhibitory_21	Panama192E	inhibitory	Bufotyphonius	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter	0.91	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__	0.67			
Bufotyphonius-inhibitory_22	Panama192F	inhibitory	Bufotyphonius	Adult	Panama	9	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__sciuri	1			
Bufotyphonius-inhibitory_23	Panama192G	inhibitory	Bufotyphonius	Adult	Panama	9	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus	1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__	0.67			
Bufotyphonius-inhibitory_24	Panama193A	inhibitory	Bufotyphonius	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter	0.87	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__	1			
Bufotyphonius-ns_2	Panama193B	ns	Bufotyphonius	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__	0.67			
Bufotyphonius-inhibitory_25	Panama193C	inhibitory	Bufotyphonius	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__; s__	1			
Bufotyphonius-inhibitory_26	Panama193D	inhibitory	Bufotyphonius	Adult	Panama	9	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus	1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.67			
Dendrobatesauratus-inhibitory_1	Panama55C	inhibitory	Dendrobatesauratus	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.67			
Dendrobatesauratus-inhibitory_2	Panama55D	inhibitory	Dendrobatesauratus	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__fragi	1			
Allobatestalamancae-inhibitory_1	Panama56A	inhibitory	Allobatestalamancae	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__	1			
Allobatestalamancae-inhibitory_2	Panama56B	inhibitory	Allobatestalamancae	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.67			
Allobatestalamancae-inhibitory_3	Panama56C	inhibitory	Allobatestalamancae	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__alcaligenes	0.67			
Allobatestalamancae-inhibitory_4	Panama56D	inhibitory	Allobatestalamancae	Adult	Panama	9	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;Brachybacterium	1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__; s__	0.67			
Allobatestalamancae-inhibitory_5	Panama56E	inhibitory	Allobatestalamancae	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__	0.67			
Allobatestalamancae-inhibitory_6	Panama56F	inhibitory	Allobatestalamancae	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia; s__marcescens	1			
Allobatestalamancae-ns_1	Panama56G	ns	Allobatestalamancae	Adult	Panama	9	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium	1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__	1			
Allobatestalamancae-inhibitory_7	Panama56H	inhibitory	Allobatestalamancae	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter	0.83	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__	1			
Allobatestalamancae-inhibitory_8	Panama56I.1	inhibitory	Allobatestalamancae	Adult	Panama	9	Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus	1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus	1			
Allobatestalamancae-inhibitory_9	Panama56J.1	inhibitory	Allobatestalamancae	Adult	Panama	9	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Ralstonia; s__	1			
Allobatestalamancae-ns_2	Panama56J.2	ns	Allobatestalamancae	Adult	Panama	9	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__	0.67			
Allobatestalamancae-ns_3	Panama56K	ns	Allobatestalamancae	Adult	Panama	9	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Agrococcus	1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__; s__	0.67			
Strabomantisbufoniformis-inhibitory_1	Panama57A	inhibitory	Strabomantisbufoniformis	Adult	Panama	9	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas	1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__	1			
Strabomantisbufoniformis-inhibitory_2	Panama57B	inhibitory	Strabomantisbufoniformis	Adult	Panama	9	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium	1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__	1			
Strabomantisbufoniformis-ns_1	Panama57C	ns	Strabomantisbufoniformis	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__	1			
Strabomantisbufoniformis-inhibitory_3	Panama57D	inhibitory	Strabomantisbufoniformis	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	1			
Strabomantisbufoniformis-inhibitory_4	Panama57E	inhibitory	Strabomantisbufoniformis	Adult	Panama	9	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Chryseobacterium	1	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__	1			
Strabomantisbufoniformis-ns_2	Panama57G	ns	Strabomantisbufoniformis	Adult	Panama	9	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium	1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__	1			
Strabomantisbufoniformis-ns_3	Panama57H	ns	Strabomantisbufoniformis	Adult	Panama	9	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium	0.99	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__	1			
Strabomantisbufoniformis-inhibitory_5	Panama58B	inhibitory	Strabomantisbufoniformis	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__	0.67			
Strabomantisbufoniformis-inhibitory_6	Panama58C	inhibitory	Strabomantisbufoniformis	Adult	Panama	9	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Ralstonia; s__	1			
Strabomantisbufoniformis-inhibitory_7	Panama58D	inhibitory	Strabomantisbufoniformis	Adult	Panama	9	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacterium	1	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__succinicans	0.67			
Dendrobatesauratus-inhibitory_3	Panama61A.1	inhibitory	Dendrobatesauratus	Adult	Panama	9	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium	1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__	1			
Dendrobatesauratus-inhibitory_4	Panama61A.2	inhibitory	Dendrobatesauratus	Adult	Panama	9	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas	1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__	0.67			
Dendrobatesauratus-enhancing_1	Panama61B	enhancing	Dendrobatesauratus	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__	0.67			
Dendrobatesauratus-inhibitory_5	Panama61C	inhibitory	Dendrobatesauratus	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__	1			
Dendrobatesauratus-ns_1	Panama61D	ns	Dendrobatesauratus	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	1			
Dendrobatesauratus-inhibitory_6	Panama61E	inhibitory	Dendrobatesauratus	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter	0.83	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__	0.67			
Dendrobatesauratus-inhibitory_7	Panama61F	inhibitory	Dendrobatesauratus	Adult	Panama	9	Bacteria;Proteobacteria	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__	0.67			
Dendrobatesauratus-inhibitory_8	Panama61G	inhibitory	Dendrobatesauratus	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__	0.67			
Colostethuspanamensis-inhibitory_1	Panama64A	inhibitory	Colostethuspanamensis	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__alcaligenes	0.67			
Colostethuspanamensis-inhibitory_2	Panama64B	inhibitory	Colostethuspanamensis	Adult	Panama	9	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium	1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__gubbeenense	0.67			
Colostethuspanamensis-inhibitory_3	Panama64C	inhibitory	Colostethuspanamensis	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia; s__	0.67			
Colostethuspanamensis-inhibitory_4	Panama64D	inhibitory	Colostethuspanamensis	Adult	Panama	9	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium	1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__	1			
Colostethuspanamensis-inhibitory_5	Panama64E	inhibitory	Colostethuspanamensis	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	1			
Colostethuspanamensis-inhibitory_6	Panama64F	inhibitory	Colostethuspanamensis	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__; s__	1			
Colostethuspanamensis-inhibitory_7	Panama64G	inhibitory	Colostethuspanamensis	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Enterobacter	0.67			
Colostethuspanamensis-inhibitory_8	Panama65A	inhibitory	Colostethuspanamensis	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__	0.67			
Colostethuspanamensis-inhibitory_9	Panama65C	inhibitory	Colostethuspanamensis	Adult	Panama	9	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Lysinibacillus	1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Lysinibacillus; s__boronitolerans	1	HE817768		
Colostethuspanamensis-inhibitory_10	Panama65D	inhibitory	Colostethuspanamensis	Adult	Panama	9	Bacteria;Firmicutes;Bacilli;Bacillales	0.91	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__muralis	0.67			
Dendrobatesauratus-inhibitory_9	Panama66A	inhibitory	Dendrobatesauratus	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__	0.67			
Dendrobatesauratus-inhibitory_10	Panama66B	inhibitory	Dendrobatesauratus	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter	0.97	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__	0.67			
Dendrobatesauratus-inhibitory_11	Panama66D	inhibitory	Dendrobatesauratus	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__	0.67			
Dendrobatesauratus-inhibitory_12	Panama66E	inhibitory	Dendrobatesauratus	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Pantoea	0.84	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia; s__dispersa	0.67			
Dendrobatesauratus-inhibitory_13	Panama66F	inhibitory	Dendrobatesauratus	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas	0.99	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas; s__	1			
Dendrobatesauratus-inhibitory_14	Panama66G	inhibitory	Dendrobatesauratus	Adult	Panama	9	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Chryseobacterium	1	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__	1			
Dendrobatesauratus-inhibitory_15	Panama66H	inhibitory	Dendrobatesauratus	Adult	Panama	9	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Microbacterium	1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__	0.67			
Dendrobatesauratus-inhibitory_16	Panama67A	inhibitory	Dendrobatesauratus	Adult	Panama	9	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium	0.99	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Rhizobium; s__	1			
Dendrobatesauratus-inhibitory_17	Panama67B	inhibitory	Dendrobatesauratus	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	1			
Dendrobatesauratus-inhibitory_18	Panama67C	inhibitory	Dendrobatesauratus	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	1			
Dendrobatesauratus-inhibitory_19	Panama68B	inhibitory	Dendrobatesauratus	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__	0.67			
Dendrobatesauratus-inhibitory_20	Panama68C	inhibitory	Dendrobatesauratus	Adult	Panama	9	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Chryseobacterium	1	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__	1			
Dendrobatesauratus-inhibitory_21	Panama68D	inhibitory	Dendrobatesauratus	Adult	Panama	9	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Chryseobacterium	1	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__	1			
Dendrobatesauratus-ns_2	Panama68E	ns	Dendrobatesauratus	Adult	Panama	9	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium	1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__	1			
Dendrobatesauratus-inhibitory_22	Panama68F	inhibitory	Dendrobatesauratus	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__	0.67			
Dendrobatesauratus-inhibitory_23	Panama68G	inhibitory	Dendrobatesauratus	Adult	Panama	9	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Chryseobacterium	1	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__	1			
Dendrobatesauratus-ns_3	Panama68H	ns	Dendrobatesauratus	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__	1			
Strabomantisbufoniformis-enhancing_1	Panama71A1	enhancing	Strabomantisbufoniformis	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.67			
Strabomantisbufoniformis-inhibitory_8	Panama71A2	inhibitory	Strabomantisbufoniformis	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Kluyvera	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__	1			
Strabomantisbufoniformis-inhibitory_9	Panama71B.1	inhibitory	Strabomantisbufoniformis	Adult	Panama	9	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Flavobacterium	1	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__	0.67			
Strabomantisbufoniformis-ns_4	Panama71B.2	ns	Strabomantisbufoniformis	Adult	Panama	9	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Brucellaceae;Ochrobactrum	1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Brucellaceae; g__Ochrobactrum; s__	0.67			
Strabomantisbufoniformis-inhibitory_10	Panama71C	inhibitory	Strabomantisbufoniformis	Adult	Panama	9	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	1			
