Response	Predictor	Species	median	lower95	upper95	significant
dist_weighted_unifrac	Raca_2	Raca	0.106000727511721	-0.213105131515826	0.452328126282095	FALSE
dist_weighted_unifrac	Raca_3	Raca	9.21273723802932e-05	-0.364977585338233	0.36018065081005	FALSE
dist_weighted_unifrac	Raca_4	Raca	0.0254221664860512	-0.288096516408116	0.356248933786454	FALSE
dist_weighted_unifrac	Raca_5	Raca	0.0505821365226502	-0.298204500192293	0.395207741056687	FALSE
dist_weighted_unifrac	Raca_6	Raca	-0.176721013545459	-0.551251321672947	0.144340763257646	FALSE
dist_weighted_unifrac	Raca_7	Raca	-0.0188805379211656	-0.34811672359087	0.309454227370637	FALSE
dist_weighted_unifrac	Raca_8	Raca	0.094712351177665	-0.17005234563795	0.398783032566117	FALSE
dist_weighted_unifrac	Raca_9	Raca	-0.0260405033174747	-0.3629592051135	0.288726546362825	FALSE
dist_weighted_unifrac	Rapi_3	Rapi	0.0726369217801599	-0.291252773444566	0.459413425548516	FALSE
dist_weighted_unifrac	Rapi_4	Rapi	-0.126403281795888	-0.490525655985065	0.19761685661302	FALSE
dist_weighted_unifrac	Rapi_6	Rapi	0.0522260114639604	-0.300905626095339	0.379189671216984	FALSE
dist_weighted_unifrac	Rhma_1	Rhma	-0.119275894060674	-0.424724850635964	0.171828119488612	FALSE
dist_weighted_unifrac	Rhma_2	Rhma	0.0719049607381809	-0.292300518019637	0.432664909951618	FALSE
dist_weighted_unifrac	Rhma_3	Rhma	0.0226114388958212	-0.275296201280185	0.323284513318784	FALSE
dist_weighted_unifrac	Rhma_5	Rhma	-0.0381751099076634	-0.336098743253374	0.255700570176586	FALSE
dist_weighted_unifrac	Rhma_8	Rhma	0.00158588300188522	-0.345777717578335	0.334891490995595	FALSE
dist_weighted_unifrac	Rhma_9	Rhma	0.0623118309061804	-0.294743408652624	0.429076996665536	FALSE
inhibRich	Anbo_1	Anbo	-0.185327123339085	-1.88222657506407	1.15810155624317	FALSE
inhibRich	Anbo_10	Anbo	0.363792873795792	-0.731545146460434	1.8487154887346	FALSE
inhibRich	Anbo_2	Anbo	-0.462801339529264	-2.4220248653162	0.689081676739479	FALSE
inhibRich	Anbo_3	Anbo	-0.332217316417614	-2.12332388443653	0.971551261763581	FALSE
inhibRich	Anbo_4	Anbo	-0.00489833208202558	-1.37831636585783	1.47426538582055	FALSE
inhibRich	Anbo_5	Anbo	-0.0828419144288325	-1.60746941268401	1.26093329593568	FALSE
inhibRich	Anbo_6	Anbo	0.0673956422037506	-1.26400407781873	1.58690015573752	FALSE
inhibRich	Anbo_7	Anbo	0.0640055387214382	-1.10640431016218	1.45520260060631	FALSE
inhibRich	Anbo_8	Anbo	0.074071738512015	-1.09226961083291	1.48588240526953	FALSE
inhibRich	Anbo_9	Anbo	0.551447981825895	-0.512276829710976	2.12379083668743	FALSE
inhibRich	Osse_1	Osse	0.175673352198854	-1.26955752853052	1.86756304135337	FALSE
inhibRich	Osse_10	Osse	-0.0610236631763129	-1.31030436677491	1.247334729664	FALSE
inhibRich	Osse_2	Osse	0.00408655593140134	-1.59557902703214	1.49540641746879	FALSE
inhibRich	Osse_3	Osse	0.0258798696764348	-1.41660289261377	1.60552441962442	FALSE
inhibRich	Osse_4	Osse	-0.120295566391037	-1.93090091413967	1.19350554650507	FALSE
inhibRich	Osse_5	Osse	-0.293869486645787	-2.29365789334956	0.979323439385167	FALSE
inhibRich	Osse_6	Osse	0.128621320114789	-1.26529933380854	1.81166478823259	FALSE
inhibRich	Osse_7	Osse	0.703457352406478	-0.392772079441676	2.49564241337467	FALSE
inhibRich	Osse_8	Osse	-0.0901285179074515	-1.60572965260049	1.15792136887032	FALSE
inhibRich	Osse_9	Osse	-0.381651005942842	-2.03630556213577	0.762017576926106	FALSE
inhibRich	Raca_1	Raca	-0.458081982489487	-2.49771589635237	0.737622402856352	FALSE
